START_ID;END_ID;relationship;:TYPE
B8;T521;hosts;HOSTS
B19;T521;hosts;HOSTS
B18;T522;hosts;HOSTS
B16;T522;hosts;HOSTS
B3;T522;hosts;HOSTS
B7;T523;hosts;HOSTS
B16;T523;hosts;HOSTS
B18;T523;hosts;HOSTS
B16;T524;hosts;HOSTS
B15;T524;hosts;HOSTS
B8;T524;hosts;HOSTS
B14;T525;hosts;HOSTS
B4;T525;hosts;HOSTS
B15;T525;hosts;HOSTS
B6;T526;hosts;HOSTS
B1;T526;hosts;HOSTS
B7;T526;hosts;HOSTS
B4;T527;hosts;HOSTS
B5;T527;hosts;HOSTS
B9;T527;hosts;HOSTS
B19;T528;hosts;HOSTS
B5;T528;hosts;HOSTS
B16;T528;hosts;HOSTS
B17;T529;hosts;HOSTS
B1;T529;hosts;HOSTS
B5;T529;hosts;HOSTS
B20;T530;hosts;HOSTS
B18;T530;hosts;HOSTS
B7;T530;hosts;HOSTS
B7;T531;hosts;HOSTS
B11;T531;hosts;HOSTS
B6;T531;hosts;HOSTS
B13;T532;hosts;HOSTS
B18;T532;hosts;HOSTS
B7;T532;hosts;HOSTS
B18;T533;hosts;HOSTS
B2;T533;hosts;HOSTS
B15;T533;hosts;HOSTS
B11;T534;hosts;HOSTS
B8;T534;hosts;HOSTS
B16;T534;hosts;HOSTS
B5;T535;hosts;HOSTS
B14;T535;hosts;HOSTS
B7;T535;hosts;HOSTS
B9;T536;hosts;HOSTS
B12;T536;hosts;HOSTS
B3;T536;hosts;HOSTS
B9;T537;hosts;HOSTS
B12;T537;hosts;HOSTS
B10;T537;hosts;HOSTS
B19;T538;hosts;HOSTS
B9;T538;hosts;HOSTS
B10;T538;hosts;HOSTS
B12;T539;hosts;HOSTS
B7;T539;hosts;HOSTS
B19;T539;hosts;HOSTS
B4;T540;hosts;HOSTS
B1;T540;hosts;HOSTS
B7;T540;hosts;HOSTS
B19;T541;hosts;HOSTS
B5;T541;hosts;HOSTS
B9;T541;hosts;HOSTS
B13;T542;hosts;HOSTS
B8;T542;hosts;HOSTS
B7;T542;hosts;HOSTS
B7;T543;hosts;HOSTS
B10;T543;hosts;HOSTS
B13;T543;hosts;HOSTS
B7;T544;hosts;HOSTS
B19;T544;hosts;HOSTS
B10;T544;hosts;HOSTS
B20;T545;hosts;HOSTS
B1;T545;hosts;HOSTS
B14;T545;hosts;HOSTS
B16;T546;hosts;HOSTS
B7;T546;hosts;HOSTS
B17;T546;hosts;HOSTS
B8;T547;hosts;HOSTS
B14;T547;hosts;HOSTS
B16;T547;hosts;HOSTS
B3;T548;hosts;HOSTS
B10;T548;hosts;HOSTS
B15;T548;hosts;HOSTS
B10;T549;hosts;HOSTS
B5;T549;hosts;HOSTS
B15;T549;hosts;HOSTS
B8;T550;hosts;HOSTS
B10;T550;hosts;HOSTS
B19;T550;hosts;HOSTS
B7;T551;hosts;HOSTS
B12;T551;hosts;HOSTS
B18;T551;hosts;HOSTS
B8;T552;hosts;HOSTS
B3;T552;hosts;HOSTS
B20;T552;hosts;HOSTS
B11;T553;hosts;HOSTS
B1;T553;hosts;HOSTS
B18;T553;hosts;HOSTS
B9;T554;hosts;HOSTS
B20;T554;hosts;HOSTS
B4;T554;hosts;HOSTS
B6;T555;hosts;HOSTS
B3;T555;hosts;HOSTS
B9;T555;hosts;HOSTS
B19;T556;hosts;HOSTS
B15;T556;hosts;HOSTS
B13;T556;hosts;HOSTS
B18;T557;hosts;HOSTS
B2;T557;hosts;HOSTS
B6;T557;hosts;HOSTS
B2;T558;hosts;HOSTS
B13;T558;hosts;HOSTS
B9;T558;hosts;HOSTS
B6;T559;hosts;HOSTS
B4;T559;hosts;HOSTS
B7;T559;hosts;HOSTS
B7;T560;hosts;HOSTS
B12;T560;hosts;HOSTS
B3;T560;hosts;HOSTS
B18;T561;hosts;HOSTS
B10;T561;hosts;HOSTS
B2;T561;hosts;HOSTS
B16;T562;hosts;HOSTS
B1;T562;hosts;HOSTS
B20;T562;hosts;HOSTS
B19;T563;hosts;HOSTS
B7;T563;hosts;HOSTS
B9;T563;hosts;HOSTS
B3;T564;hosts;HOSTS
B11;T564;hosts;HOSTS
B1;T564;hosts;HOSTS
B10;T565;hosts;HOSTS
B13;T565;hosts;HOSTS
B14;T565;hosts;HOSTS
B20;T566;hosts;HOSTS
B11;T566;hosts;HOSTS
B4;T566;hosts;HOSTS
B20;T567;hosts;HOSTS
B15;T567;hosts;HOSTS
B7;T567;hosts;HOSTS
B16;T568;hosts;HOSTS
B19;T568;hosts;HOSTS
B20;T568;hosts;HOSTS
B9;T569;hosts;HOSTS
B8;T569;hosts;HOSTS
B12;T569;hosts;HOSTS
B8;T570;hosts;HOSTS
B6;T570;hosts;HOSTS
B13;T570;hosts;HOSTS
B14;T571;hosts;HOSTS
B2;T571;hosts;HOSTS
B12;T571;hosts;HOSTS
B17;T572;hosts;HOSTS
B15;T572;hosts;HOSTS
B7;T572;hosts;HOSTS
B15;T573;hosts;HOSTS
B1;T573;hosts;HOSTS
B7;T573;hosts;HOSTS
B1;T574;hosts;HOSTS
B9;T574;hosts;HOSTS
B2;T574;hosts;HOSTS
B12;T575;hosts;HOSTS
B19;T575;hosts;HOSTS
B2;T575;hosts;HOSTS
B17;T576;hosts;HOSTS
B3;T576;hosts;HOSTS
B11;T576;hosts;HOSTS
B19;T577;hosts;HOSTS
B7;T577;hosts;HOSTS
B15;T577;hosts;HOSTS
B19;T578;hosts;HOSTS
B1;T578;hosts;HOSTS
B17;T578;hosts;HOSTS
B4;T579;hosts;HOSTS
B12;T579;hosts;HOSTS
B14;T579;hosts;HOSTS
B15;T580;hosts;HOSTS
B3;T580;hosts;HOSTS
B14;T580;hosts;HOSTS
B4;T581;hosts;HOSTS
B17;T581;hosts;HOSTS
B8;T581;hosts;HOSTS
B15;T582;hosts;HOSTS
B2;T582;hosts;HOSTS
B9;T582;hosts;HOSTS
B13;T583;hosts;HOSTS
B20;T583;hosts;HOSTS
B18;T583;hosts;HOSTS
B19;T584;hosts;HOSTS
B4;T584;hosts;HOSTS
B10;T584;hosts;HOSTS
B4;T585;hosts;HOSTS
B12;T585;hosts;HOSTS
B13;T585;hosts;HOSTS
B8;T586;hosts;HOSTS
B19;T586;hosts;HOSTS
B2;T586;hosts;HOSTS
B15;T587;hosts;HOSTS
B5;T587;hosts;HOSTS
B11;T587;hosts;HOSTS
B1;T588;hosts;HOSTS
B7;T588;hosts;HOSTS
B18;T588;hosts;HOSTS
B3;T589;hosts;HOSTS
B19;T589;hosts;HOSTS
B7;T589;hosts;HOSTS
B14;T590;hosts;HOSTS
B17;T590;hosts;HOSTS
B10;T590;hosts;HOSTS
B9;T591;hosts;HOSTS
B19;T591;hosts;HOSTS
B17;T591;hosts;HOSTS
B1;T592;hosts;HOSTS
B14;T592;hosts;HOSTS
B7;T592;hosts;HOSTS
B19;T593;hosts;HOSTS
B1;T593;hosts;HOSTS
B15;T593;hosts;HOSTS
B7;T594;hosts;HOSTS
B3;T594;hosts;HOSTS
B6;T594;hosts;HOSTS
B19;T595;hosts;HOSTS
B9;T595;hosts;HOSTS
B8;T595;hosts;HOSTS
B3;T596;hosts;HOSTS
B14;T596;hosts;HOSTS
B10;T596;hosts;HOSTS
B11;T597;hosts;HOSTS
B10;T597;hosts;HOSTS
B7;T597;hosts;HOSTS
B19;T598;hosts;HOSTS
B2;T598;hosts;HOSTS
B1;T598;hosts;HOSTS
B17;T599;hosts;HOSTS
B14;T599;hosts;HOSTS
B16;T599;hosts;HOSTS
B20;T600;hosts;HOSTS
B5;T600;hosts;HOSTS
B13;T600;hosts;HOSTS
B18;T601;hosts;HOSTS
B5;T601;hosts;HOSTS
B4;T601;hosts;HOSTS
B16;T602;hosts;HOSTS
B1;T602;hosts;HOSTS
B5;T602;hosts;HOSTS
B14;T603;hosts;HOSTS
B10;T603;hosts;HOSTS
B17;T603;hosts;HOSTS
B4;T604;hosts;HOSTS
B11;T604;hosts;HOSTS
B15;T604;hosts;HOSTS
B12;T605;hosts;HOSTS
B10;T605;hosts;HOSTS
B4;T605;hosts;HOSTS
B20;T606;hosts;HOSTS
B17;T606;hosts;HOSTS
B7;T606;hosts;HOSTS
B17;T607;hosts;HOSTS
B4;T607;hosts;HOSTS
B11;T607;hosts;HOSTS
B13;T608;hosts;HOSTS
B7;T608;hosts;HOSTS
B20;T608;hosts;HOSTS
B17;T609;hosts;HOSTS
B12;T609;hosts;HOSTS
B14;T609;hosts;HOSTS
B2;T610;hosts;HOSTS
B18;T610;hosts;HOSTS
B17;T610;hosts;HOSTS
B5;T611;hosts;HOSTS
B14;T611;hosts;HOSTS
B13;T611;hosts;HOSTS
B13;T612;hosts;HOSTS
B18;T612;hosts;HOSTS
B10;T612;hosts;HOSTS
B2;T613;hosts;HOSTS
B11;T613;hosts;HOSTS
B8;T613;hosts;HOSTS
B7;T614;hosts;HOSTS
B17;T614;hosts;HOSTS
B6;T614;hosts;HOSTS
B9;T615;hosts;HOSTS
B20;T615;hosts;HOSTS
B15;T615;hosts;HOSTS
B10;T616;hosts;HOSTS
B11;T616;hosts;HOSTS
B15;T616;hosts;HOSTS
B15;T617;hosts;HOSTS
B8;T617;hosts;HOSTS
B5;T617;hosts;HOSTS
B18;T618;hosts;HOSTS
B7;T618;hosts;HOSTS
B13;T618;hosts;HOSTS
B12;T619;hosts;HOSTS
B4;T619;hosts;HOSTS
B9;T619;hosts;HOSTS
B1;T620;hosts;HOSTS
B12;T620;hosts;HOSTS
B10;T620;hosts;HOSTS
B17;T621;hosts;HOSTS
B16;T621;hosts;HOSTS
B2;T621;hosts;HOSTS
B5;T622;hosts;HOSTS
B11;T622;hosts;HOSTS
B20;T622;hosts;HOSTS
B19;T623;hosts;HOSTS
B8;T623;hosts;HOSTS
B13;T623;hosts;HOSTS
B8;T624;hosts;HOSTS
B1;T624;hosts;HOSTS
B16;T624;hosts;HOSTS
B20;T625;hosts;HOSTS
B19;T625;hosts;HOSTS
B18;T625;hosts;HOSTS
B4;T626;hosts;HOSTS
B14;T626;hosts;HOSTS
B16;T626;hosts;HOSTS
B6;T627;hosts;HOSTS
B13;T627;hosts;HOSTS
B8;T627;hosts;HOSTS
B12;T628;hosts;HOSTS
B10;T628;hosts;HOSTS
B8;T628;hosts;HOSTS
B10;T629;hosts;HOSTS
B11;T629;hosts;HOSTS
B17;T629;hosts;HOSTS
B18;T630;hosts;HOSTS
B11;T630;hosts;HOSTS
B17;T630;hosts;HOSTS
B5;T631;hosts;HOSTS
B4;T631;hosts;HOSTS
B16;T631;hosts;HOSTS
B16;T632;hosts;HOSTS
B7;T632;hosts;HOSTS
B17;T632;hosts;HOSTS
B18;T633;hosts;HOSTS
B20;T633;hosts;HOSTS
B9;T633;hosts;HOSTS
B14;T634;hosts;HOSTS
B12;T634;hosts;HOSTS
B11;T634;hosts;HOSTS
B4;T635;hosts;HOSTS
B5;T635;hosts;HOSTS
B20;T635;hosts;HOSTS
B17;T636;hosts;HOSTS
B8;T636;hosts;HOSTS
B9;T636;hosts;HOSTS
B13;T637;hosts;HOSTS
B5;T637;hosts;HOSTS
B7;T637;hosts;HOSTS
B7;T638;hosts;HOSTS
B1;T638;hosts;HOSTS
B19;T638;hosts;HOSTS
B16;T639;hosts;HOSTS
B15;T639;hosts;HOSTS
B1;T639;hosts;HOSTS
B14;T640;hosts;HOSTS
B9;T640;hosts;HOSTS
B10;T640;hosts;HOSTS
B14;T641;hosts;HOSTS
B8;T641;hosts;HOSTS
B11;T641;hosts;HOSTS
B14;T642;hosts;HOSTS
B8;T642;hosts;HOSTS
B3;T642;hosts;HOSTS
B8;T643;hosts;HOSTS
B16;T643;hosts;HOSTS
B1;T643;hosts;HOSTS
B15;T644;hosts;HOSTS
B1;T644;hosts;HOSTS
B2;T644;hosts;HOSTS
B10;T645;hosts;HOSTS
B18;T645;hosts;HOSTS
B4;T645;hosts;HOSTS
B13;T646;hosts;HOSTS
B3;T646;hosts;HOSTS
B7;T646;hosts;HOSTS
B11;T647;hosts;HOSTS
B20;T647;hosts;HOSTS
B4;T647;hosts;HOSTS
B9;T648;hosts;HOSTS
B8;T648;hosts;HOSTS
B16;T648;hosts;HOSTS
B1;T649;hosts;HOSTS
B2;T649;hosts;HOSTS
B18;T649;hosts;HOSTS
B16;T650;hosts;HOSTS
B2;T650;hosts;HOSTS
B17;T650;hosts;HOSTS
B8;T651;hosts;HOSTS
B12;T651;hosts;HOSTS
B5;T651;hosts;HOSTS
B2;T652;hosts;HOSTS
B19;T652;hosts;HOSTS
B15;T652;hosts;HOSTS
B16;T653;hosts;HOSTS
B4;T653;hosts;HOSTS
B20;T653;hosts;HOSTS
B12;T654;hosts;HOSTS
B19;T654;hosts;HOSTS
B14;T654;hosts;HOSTS
B13;T655;hosts;HOSTS
B5;T655;hosts;HOSTS
B19;T655;hosts;HOSTS
B17;T656;hosts;HOSTS
B12;T656;hosts;HOSTS
B20;T656;hosts;HOSTS
B19;T657;hosts;HOSTS
B10;T657;hosts;HOSTS
B1;T657;hosts;HOSTS
B2;T658;hosts;HOSTS
B5;T658;hosts;HOSTS
B18;T658;hosts;HOSTS
B8;T659;hosts;HOSTS
B6;T659;hosts;HOSTS
B11;T659;hosts;HOSTS
B10;T660;hosts;HOSTS
B15;T660;hosts;HOSTS
B1;T660;hosts;HOSTS
B11;T661;hosts;HOSTS
B3;T661;hosts;HOSTS
B9;T661;hosts;HOSTS
B14;T662;hosts;HOSTS
B8;T662;hosts;HOSTS
B1;T662;hosts;HOSTS
B16;T663;hosts;HOSTS
B3;T663;hosts;HOSTS
B10;T663;hosts;HOSTS
B16;T664;hosts;HOSTS
B12;T664;hosts;HOSTS
B5;T664;hosts;HOSTS
B13;T665;hosts;HOSTS
B4;T665;hosts;HOSTS
B8;T665;hosts;HOSTS
B17;T666;hosts;HOSTS
B6;T666;hosts;HOSTS
B14;T666;hosts;HOSTS
B11;T667;hosts;HOSTS
B9;T667;hosts;HOSTS
B19;T667;hosts;HOSTS
B2;T668;hosts;HOSTS
B16;T668;hosts;HOSTS
B10;T668;hosts;HOSTS
B20;T669;hosts;HOSTS
B14;T669;hosts;HOSTS
B2;T669;hosts;HOSTS
B7;T670;hosts;HOSTS
B15;T670;hosts;HOSTS
B17;T670;hosts;HOSTS
B17;T671;hosts;HOSTS
B12;T671;hosts;HOSTS
B14;T671;hosts;HOSTS
B13;T672;hosts;HOSTS
B4;T672;hosts;HOSTS
B16;T672;hosts;HOSTS
B9;T673;hosts;HOSTS
B14;T673;hosts;HOSTS
B5;T673;hosts;HOSTS
B16;T674;hosts;HOSTS
B12;T674;hosts;HOSTS
B17;T674;hosts;HOSTS
B16;T675;hosts;HOSTS
B14;T675;hosts;HOSTS
B18;T675;hosts;HOSTS
B7;T676;hosts;HOSTS
B12;T676;hosts;HOSTS
B9;T676;hosts;HOSTS
B7;T677;hosts;HOSTS
B8;T677;hosts;HOSTS
B10;T677;hosts;HOSTS
B3;T678;hosts;HOSTS
B9;T678;hosts;HOSTS
B14;T678;hosts;HOSTS
B13;T679;hosts;HOSTS
B17;T679;hosts;HOSTS
B16;T679;hosts;HOSTS
B1;T680;hosts;HOSTS
B18;T680;hosts;HOSTS
B4;T680;hosts;HOSTS
B6;T681;hosts;HOSTS
B4;T681;hosts;HOSTS
B20;T681;hosts;HOSTS
B16;T682;hosts;HOSTS
B5;T682;hosts;HOSTS
B3;T682;hosts;HOSTS
B5;T683;hosts;HOSTS
B10;T683;hosts;HOSTS
B13;T683;hosts;HOSTS
B4;T684;hosts;HOSTS
B2;T684;hosts;HOSTS
B12;T684;hosts;HOSTS
B12;T685;hosts;HOSTS
B19;T685;hosts;HOSTS
B11;T685;hosts;HOSTS
B5;T686;hosts;HOSTS
B20;T686;hosts;HOSTS
B8;T686;hosts;HOSTS
B14;T687;hosts;HOSTS
B12;T687;hosts;HOSTS
B5;T687;hosts;HOSTS
B20;T688;hosts;HOSTS
B8;T688;hosts;HOSTS
B13;T688;hosts;HOSTS
B8;T689;hosts;HOSTS
B2;T689;hosts;HOSTS
B17;T689;hosts;HOSTS
B11;T690;hosts;HOSTS
B9;T690;hosts;HOSTS
B10;T690;hosts;HOSTS
B7;T691;hosts;HOSTS
B4;T691;hosts;HOSTS
B16;T691;hosts;HOSTS
B1;T692;hosts;HOSTS
B8;T692;hosts;HOSTS
B6;T692;hosts;HOSTS
B6;T693;hosts;HOSTS
B4;T693;hosts;HOSTS
B7;T693;hosts;HOSTS
B18;T694;hosts;HOSTS
B2;T694;hosts;HOSTS
B7;T694;hosts;HOSTS
B5;T695;hosts;HOSTS
B1;T695;hosts;HOSTS
B14;T695;hosts;HOSTS
B17;T696;hosts;HOSTS
B9;T696;hosts;HOSTS
B8;T696;hosts;HOSTS
B8;T697;hosts;HOSTS
B12;T697;hosts;HOSTS
B15;T697;hosts;HOSTS
B10;T698;hosts;HOSTS
B17;T698;hosts;HOSTS
B13;T698;hosts;HOSTS
B1;T699;hosts;HOSTS
B17;T699;hosts;HOSTS
B19;T699;hosts;HOSTS
B2;T700;hosts;HOSTS
B1;T700;hosts;HOSTS
B7;T700;hosts;HOSTS
B5;T701;hosts;HOSTS
B16;T701;hosts;HOSTS
B17;T701;hosts;HOSTS
B6;T702;hosts;HOSTS
B12;T702;hosts;HOSTS
B18;T702;hosts;HOSTS
B14;T703;hosts;HOSTS
B1;T703;hosts;HOSTS
B18;T703;hosts;HOSTS
B5;T704;hosts;HOSTS
B1;T704;hosts;HOSTS
B10;T704;hosts;HOSTS
B16;T705;hosts;HOSTS
B3;T705;hosts;HOSTS
B2;T705;hosts;HOSTS
B14;T706;hosts;HOSTS
B5;T706;hosts;HOSTS
B18;T706;hosts;HOSTS
B4;T707;hosts;HOSTS
B9;T707;hosts;HOSTS
B18;T707;hosts;HOSTS
B5;T708;hosts;HOSTS
B18;T708;hosts;HOSTS
B2;T708;hosts;HOSTS
B11;T709;hosts;HOSTS
B19;T709;hosts;HOSTS
B17;T709;hosts;HOSTS
B13;T710;hosts;HOSTS
B16;T710;hosts;HOSTS
B19;T710;hosts;HOSTS
B11;T711;hosts;HOSTS
B2;T711;hosts;HOSTS
B16;T711;hosts;HOSTS
B12;T712;hosts;HOSTS
B2;T712;hosts;HOSTS
B11;T712;hosts;HOSTS
B1;T713;hosts;HOSTS
B10;T713;hosts;HOSTS
B11;T713;hosts;HOSTS
B14;T714;hosts;HOSTS
B20;T714;hosts;HOSTS
B15;T714;hosts;HOSTS
B1;T715;hosts;HOSTS
B16;T715;hosts;HOSTS
B14;T715;hosts;HOSTS
B13;T716;hosts;HOSTS
B7;T716;hosts;HOSTS
B2;T716;hosts;HOSTS
B7;T717;hosts;HOSTS
B19;T717;hosts;HOSTS
B2;T717;hosts;HOSTS
B4;T718;hosts;HOSTS
B17;T718;hosts;HOSTS
B10;T718;hosts;HOSTS
B2;T719;hosts;HOSTS
B18;T719;hosts;HOSTS
B19;T719;hosts;HOSTS
B17;T720;hosts;HOSTS
B20;T720;hosts;HOSTS
B2;T720;hosts;HOSTS
B19;T721;hosts;HOSTS
B3;T721;hosts;HOSTS
B10;T721;hosts;HOSTS
B16;T722;hosts;HOSTS
B8;T722;hosts;HOSTS
B2;T722;hosts;HOSTS
B10;T723;hosts;HOSTS
B9;T723;hosts;HOSTS
B4;T723;hosts;HOSTS
B5;T724;hosts;HOSTS
B8;T724;hosts;HOSTS
B2;T724;hosts;HOSTS
B16;T725;hosts;HOSTS
B5;T725;hosts;HOSTS
B15;T725;hosts;HOSTS
B12;T726;hosts;HOSTS
B3;T726;hosts;HOSTS
B2;T726;hosts;HOSTS
B9;T727;hosts;HOSTS
B16;T727;hosts;HOSTS
B8;T727;hosts;HOSTS
B1;T728;hosts;HOSTS
B18;T728;hosts;HOSTS
B19;T728;hosts;HOSTS
B11;T729;hosts;HOSTS
B6;T729;hosts;HOSTS
B9;T729;hosts;HOSTS
B8;T730;hosts;HOSTS
B10;T730;hosts;HOSTS
B7;T730;hosts;HOSTS
B9;T731;hosts;HOSTS
B7;T731;hosts;HOSTS
B3;T731;hosts;HOSTS
B10;T732;hosts;HOSTS
B1;T732;hosts;HOSTS
B3;T732;hosts;HOSTS
B1;T733;hosts;HOSTS
B6;T733;hosts;HOSTS
B8;T733;hosts;HOSTS
B19;T734;hosts;HOSTS
B13;T734;hosts;HOSTS
B16;T734;hosts;HOSTS
B16;T735;hosts;HOSTS
B7;T735;hosts;HOSTS
B14;T735;hosts;HOSTS
B17;T736;hosts;HOSTS
B13;T736;hosts;HOSTS
B15;T736;hosts;HOSTS
B9;T737;hosts;HOSTS
B12;T737;hosts;HOSTS
B3;T737;hosts;HOSTS
B15;T738;hosts;HOSTS
B6;T738;hosts;HOSTS
B3;T738;hosts;HOSTS
B19;T739;hosts;HOSTS
B9;T739;hosts;HOSTS
B17;T739;hosts;HOSTS
B18;T740;hosts;HOSTS
B3;T740;hosts;HOSTS
B5;T740;hosts;HOSTS
B14;T741;hosts;HOSTS
B7;T741;hosts;HOSTS
B2;T741;hosts;HOSTS
B16;T742;hosts;HOSTS
B20;T742;hosts;HOSTS
B12;T742;hosts;HOSTS
B14;T743;hosts;HOSTS
B10;T743;hosts;HOSTS
B4;T743;hosts;HOSTS
B2;T744;hosts;HOSTS
B3;T744;hosts;HOSTS
B1;T744;hosts;HOSTS
B18;T745;hosts;HOSTS
B9;T745;hosts;HOSTS
B16;T745;hosts;HOSTS
B16;T746;hosts;HOSTS
B13;T746;hosts;HOSTS
B4;T746;hosts;HOSTS
B10;T747;hosts;HOSTS
B18;T747;hosts;HOSTS
B16;T747;hosts;HOSTS
B12;T748;hosts;HOSTS
B17;T748;hosts;HOSTS
B4;T748;hosts;HOSTS
B9;T749;hosts;HOSTS
B20;T749;hosts;HOSTS
B1;T749;hosts;HOSTS
B13;T750;hosts;HOSTS
B2;T750;hosts;HOSTS
B4;T750;hosts;HOSTS
B8;T751;hosts;HOSTS
B20;T751;hosts;HOSTS
B1;T751;hosts;HOSTS
B2;T752;hosts;HOSTS
B6;T752;hosts;HOSTS
B10;T752;hosts;HOSTS
B16;T753;hosts;HOSTS
B19;T753;hosts;HOSTS
B11;T753;hosts;HOSTS
B4;T754;hosts;HOSTS
B7;T754;hosts;HOSTS
B8;T754;hosts;HOSTS
B19;T755;hosts;HOSTS
B6;T755;hosts;HOSTS
B1;T755;hosts;HOSTS
B17;T756;hosts;HOSTS
B4;T756;hosts;HOSTS
B10;T756;hosts;HOSTS
B15;T757;hosts;HOSTS
B1;T757;hosts;HOSTS
B19;T757;hosts;HOSTS
B10;T758;hosts;HOSTS
B12;T758;hosts;HOSTS
B19;T758;hosts;HOSTS
B2;T759;hosts;HOSTS
B19;T759;hosts;HOSTS
B18;T759;hosts;HOSTS
B11;T760;hosts;HOSTS
B1;T760;hosts;HOSTS
B13;T760;hosts;HOSTS
B12;T761;hosts;HOSTS
B5;T761;hosts;HOSTS
B1;T761;hosts;HOSTS
B1;T762;hosts;HOSTS
B14;T762;hosts;HOSTS
B18;T762;hosts;HOSTS
B9;T763;hosts;HOSTS
B17;T763;hosts;HOSTS
B10;T763;hosts;HOSTS
B9;T764;hosts;HOSTS
B13;T764;hosts;HOSTS
B17;T764;hosts;HOSTS
B4;T765;hosts;HOSTS
B6;T765;hosts;HOSTS
B3;T765;hosts;HOSTS
B20;T766;hosts;HOSTS
B10;T766;hosts;HOSTS
B2;T766;hosts;HOSTS
B11;T767;hosts;HOSTS
B18;T767;hosts;HOSTS
B6;T767;hosts;HOSTS
B7;T768;hosts;HOSTS
B3;T768;hosts;HOSTS
B18;T768;hosts;HOSTS
B19;T769;hosts;HOSTS
B4;T769;hosts;HOSTS
B1;T769;hosts;HOSTS
B17;T770;hosts;HOSTS
B5;T770;hosts;HOSTS
B3;T770;hosts;HOSTS
B6;T771;hosts;HOSTS
B13;T771;hosts;HOSTS
B16;T771;hosts;HOSTS
B9;T772;hosts;HOSTS
B17;T772;hosts;HOSTS
B16;T772;hosts;HOSTS
B17;T773;hosts;HOSTS
B18;T773;hosts;HOSTS
B16;T773;hosts;HOSTS
B6;T774;hosts;HOSTS
B13;T774;hosts;HOSTS
B3;T774;hosts;HOSTS
B1;T775;hosts;HOSTS
B15;T775;hosts;HOSTS
B2;T775;hosts;HOSTS
B19;T776;hosts;HOSTS
B7;T776;hosts;HOSTS
B15;T776;hosts;HOSTS
B16;T777;hosts;HOSTS
B11;T777;hosts;HOSTS
B17;T777;hosts;HOSTS
B5;T778;hosts;HOSTS
B2;T778;hosts;HOSTS
B8;T778;hosts;HOSTS
B13;T779;hosts;HOSTS
B4;T779;hosts;HOSTS
B10;T779;hosts;HOSTS
B8;T780;hosts;HOSTS
B14;T780;hosts;HOSTS
B2;T780;hosts;HOSTS
B20;T781;hosts;HOSTS
B9;T781;hosts;HOSTS
B8;T781;hosts;HOSTS
B17;T782;hosts;HOSTS
B2;T782;hosts;HOSTS
B15;T782;hosts;HOSTS
B5;T783;hosts;HOSTS
B13;T783;hosts;HOSTS
B8;T783;hosts;HOSTS
B9;T784;hosts;HOSTS
B14;T784;hosts;HOSTS
B15;T784;hosts;HOSTS
B7;T785;hosts;HOSTS
B9;T785;hosts;HOSTS
B14;T785;hosts;HOSTS
B14;T786;hosts;HOSTS
B19;T786;hosts;HOSTS
B9;T786;hosts;HOSTS
B1;T787;hosts;HOSTS
B11;T787;hosts;HOSTS
B19;T787;hosts;HOSTS
B5;T788;hosts;HOSTS
B2;T788;hosts;HOSTS
B7;T788;hosts;HOSTS
B11;T789;hosts;HOSTS
B20;T789;hosts;HOSTS
B10;T789;hosts;HOSTS
B11;T790;hosts;HOSTS
B7;T790;hosts;HOSTS
B3;T790;hosts;HOSTS
B8;T791;hosts;HOSTS
B19;T791;hosts;HOSTS
B4;T791;hosts;HOSTS
B3;T792;hosts;HOSTS
B8;T792;hosts;HOSTS
B5;T792;hosts;HOSTS
B8;T793;hosts;HOSTS
B10;T793;hosts;HOSTS
B20;T793;hosts;HOSTS
B2;T794;hosts;HOSTS
B13;T794;hosts;HOSTS
B19;T794;hosts;HOSTS
B3;T795;hosts;HOSTS
B10;T795;hosts;HOSTS
B17;T795;hosts;HOSTS
B13;T796;hosts;HOSTS
B8;T796;hosts;HOSTS
B16;T796;hosts;HOSTS
B4;T797;hosts;HOSTS
B14;T797;hosts;HOSTS
B5;T797;hosts;HOSTS
B1;T798;hosts;HOSTS
B12;T798;hosts;HOSTS
B6;T798;hosts;HOSTS
B11;T799;hosts;HOSTS
B4;T799;hosts;HOSTS
B16;T799;hosts;HOSTS
B8;T800;hosts;HOSTS
B13;T800;hosts;HOSTS
B14;T800;hosts;HOSTS
B1;T801;hosts;HOSTS
B4;T801;hosts;HOSTS
B5;T801;hosts;HOSTS
B12;T802;hosts;HOSTS
B5;T802;hosts;HOSTS
B3;T802;hosts;HOSTS
B11;T803;hosts;HOSTS
B6;T803;hosts;HOSTS
B20;T803;hosts;HOSTS
B4;T804;hosts;HOSTS
B3;T804;hosts;HOSTS
B18;T804;hosts;HOSTS
B12;T805;hosts;HOSTS
B9;T805;hosts;HOSTS
B19;T805;hosts;HOSTS
B15;T806;hosts;HOSTS
B2;T806;hosts;HOSTS
B11;T806;hosts;HOSTS
B1;T807;hosts;HOSTS
B16;T807;hosts;HOSTS
B6;T807;hosts;HOSTS
B12;T808;hosts;HOSTS
B9;T808;hosts;HOSTS
B13;T808;hosts;HOSTS
B19;T809;hosts;HOSTS
B8;T809;hosts;HOSTS
B16;T809;hosts;HOSTS
B2;T810;hosts;HOSTS
B13;T810;hosts;HOSTS
B1;T810;hosts;HOSTS
B16;T811;hosts;HOSTS
B12;T811;hosts;HOSTS
B8;T811;hosts;HOSTS
B9;T812;hosts;HOSTS
